subject,run,motion_param,plv_empirical,plv_null_median,plv_null_mean,plv_null_std,p_value,p_fdr,p_bonferroni,sig_uncorrected,sig_fdr,sig_bonferroni,n_null_samples
AmK,1,trans_y,0.2145523043203787,0.15959379998274578,0.17134450472538648,0.07444159880052384,0.2962962962962963,0.5925925925925926,1.0,False,False,False,27
AmK,1,trans_z,0.1286195387569461,0.15940617475917848,0.19833939551570232,0.11414627224637877,0.7777777777777778,0.9468599033816426,1.0,False,False,False,27
AmK,1,rot_x,0.1736309313932768,0.16158107446449213,0.1650510414086112,0.09073846354997094,0.48148148148148145,0.7777777777777778,1.0,False,False,False,27
AmK,1,rot_y,0.10190288877241885,0.15731188654326483,0.13941005605591344,0.06305176306027362,0.6666666666666666,0.8888888888888888,1.0,False,False,False,27
AmK,1,rot_z,0.23089679923774942,0.14974594595972957,0.15471899483981136,0.09299772452109648,0.07407407407407407,0.2828282828282828,1.0,False,False,False,27
AmK,2,trans_x,0.19307436365935227,0.15235276106656503,0.14917602045210035,0.059801722395969654,0.2962962962962963,0.5925925925925926,1.0,False,False,False,27
AmK,2,trans_y,0.12459138785407288,0.1694608419497719,0.17974611353610198,0.08796756504817838,0.6666666666666666,0.8888888888888888,1.0,False,False,False,27
AmK,2,trans_z,0.19560366028834492,0.14826913792903273,0.14235091143837153,0.07454831258817088,0.14814814814814814,0.4291187739463601,1.0,False,False,False,27
AmK,2,rot_x,0.4601888258603871,0.17468355747506756,0.16859687210797383,0.08837796099420561,0.0,0.0,0.0,True,True,True,27
AmK,2,rot_y,0.24748505031332116,0.132443040117651,0.13977884137654129,0.06987367821287496,0.07407407407407407,0.2828282828282828,1.0,False,False,False,27
AmK,2,rot_z,0.2438164164335194,0.15368139401616238,0.16565460091346515,0.09098838817879445,0.18518518518518517,0.47138047138047134,1.0,False,False,False,27
IdS,1,trans_x,0.241147849258591,0.18984788588020252,0.18510904282818788,0.08500528460589256,0.3333333333333333,0.6436781609195402,1.0,False,False,False,27
IdS,1,trans_y,0.03995265905576616,0.1303433247604354,0.15414350859300377,0.07739747307317905,0.9629629629629629,0.9745649263721552,1.0,False,False,False,27
IdS,1,trans_z,0.22060966621070366,0.15120738078395166,0.1573000060227763,0.06716975619893084,0.2222222222222222,0.5333333333333333,1.0,False,False,False,27
IdS,1,rot_x,0.121213744659208,0.12244127789365392,0.13215453393502774,0.05856864762065639,0.5185185185185185,0.8065843621399177,1.0,False,False,False,27
IdS,1,rot_y,0.17118092372733906,0.1442986256592798,0.17059512609414126,0.1004032411981825,0.37037037037037035,0.6690561529271206,1.0,False,False,False,27
IdS,1,rot_z,0.3600579906507909,0.1370343954253837,0.15999237438154956,0.07796368793237143,0.0,0.0,0.0,True,True,True,27
IdS,2,trans_x,0.1346795013042861,0.15034807945813322,0.16406720794919036,0.06989676713135057,0.5925925925925926,0.8657004830917874,1.0,False,False,False,27
IdS,2,trans_y,0.21029773335519034,0.14479815293217485,0.16630408285561937,0.09414896372585771,0.2962962962962963,0.5925925925925926,1.0,False,False,False,27
IdS,2,trans_z,0.14044965457451167,0.13446561051648567,0.1685979645483626,0.09834583953035306,0.48148148148148145,0.7777777777777778,1.0,False,False,False,27
IdS,2,rot_x,0.22931344758836705,0.13175710974800753,0.14636328359251194,0.07768106637633092,0.14814814814814814,0.4291187739463601,1.0,False,False,False,27
IdS,2,rot_y,0.36574313912493533,0.19371515759815502,0.1877894824892491,0.08308546556364625,0.0,0.0,0.0,True,True,True,27
IdS,2,rot_z,0.11115501090404664,0.14680980615271189,0.18288689248828294,0.12151019337455539,0.7037037037037037,0.9164513350559863,1.0,False,False,False,27
DoP,1,trans_x,0.2560012677802858,0.1619591947521359,0.16982738405618925,0.06382648474152403,0.1111111111111111,0.3733333333333333,1.0,False,False,False,27
DoP,1,trans_y,0.13965308271196286,0.14500626534074518,0.15252772179855825,0.0701857954578557,0.5555555555555556,0.8333333333333334,1.0,False,False,False,27
DoP,1,trans_z,0.08975759712847722,0.15990342564148838,0.16958191763891617,0.06731647809355637,0.8518518518518519,0.9511677282377918,1.0,False,False,False,27
DoP,1,rot_x,0.10420286265088012,0.13943292185807427,0.16236330546812963,0.10795101574354689,0.6666666666666666,0.8888888888888888,1.0,False,False,False,27
DoP,1,rot_y,0.15338987931751458,0.193737429270572,0.18776229349057025,0.09163120462258885,0.7037037037037037,0.9164513350559863,1.0,False,False,False,27
