motion_param,percent_power_gastric_band,percent_power_low_freq,gastric_peak_freq,total_power,subject,run
trans_x,90.70592455896589,7.8261560279998745,0.045925925925925926,0.0027356692782198105,MoM,2
trans_y,89.2393169900511,9.383974521047353,0.045925925925925926,0.013732228567606313,MoM,2
trans_z,89.82226117735712,9.506159375966966,0.045925925925925926,0.005401107770787487,MoM,2
rot_x,91.04357263209766,8.347856275121075,0.045925925925925926,0.020933584987214315,MoM,2
rot_y,84.79027098097318,14.098134136025608,0.045925925925925926,0.002720581654308455,MoM,2
rot_z,88.65385803092211,10.290154507422772,0.045925925925925926,0.031574689162734045,MoM,2
trans_x,88.95935554406621,6.3428110785727725,0.05074074074074074,0.009568105309848423,TiP,1
trans_y,85.68924489964789,7.146602191307498,0.05074074074074074,0.01173179426371532,TiP,1
trans_z,83.59805462976274,6.719094998167744,0.05074074074074074,0.011587456613393993,TiP,1
rot_x,91.72662212907625,4.46543110496757,0.05074074074074074,0.014384733704250283,TiP,1
rot_y,86.85798152917722,5.225792129287989,0.05074074074074074,0.004510241812792812,TiP,1
rot_z,85.3959575003754,4.37904557951762,0.05074074074074074,0.01575014731508238,TiP,1
trans_x,88.26345981343245,10.95328174867264,0.04703703703703704,0.004517978144832166,TiP,2
trans_y,87.76306785920364,10.495967974015738,0.04703703703703704,0.022721112989982258,TiP,2
trans_z,92.77996920474835,6.903970184980374,0.04703703703703704,0.007045446378144103,TiP,2
rot_x,88.76403214660066,9.886084280481562,0.04703703703703704,0.012317190681207962,TiP,2
rot_y,82.62220749454305,16.4982052593534,0.04703703703703704,0.0027942333546687845,TiP,2
rot_z,91.99191584789823,6.346410944740996,0.04703703703703704,0.016803796295267844,TiP,2
trans_x,90.16363326310734,6.3190597219137485,0.04925925925925926,0.005752148011454248,IdS,1
trans_y,87.19642470051106,9.124904506705661,0.04925925925925926,0.01183702082672146,IdS,1
trans_z,89.40862574973627,7.506488886920035,0.04925925925925926,0.0054488300727409435,IdS,1
rot_x,86.80446756559199,7.7872972165988195,0.04925925925925926,0.022805744670596376,IdS,1
rot_y,92.15893766009444,4.562966877087537,0.04925925925925926,0.005532297327971091,IdS,1
rot_z,92.07017240420076,3.1879194768536916,0.04925925925925926,0.019635611568206514,IdS,1
trans_x,88.17119909476597,8.919378427929475,0.048,0.003875035294234284,IdS,2
trans_y,90.2054673046297,7.169781227122427,0.048,0.010960771627390535,IdS,2
trans_z,84.55484545733421,13.942041527515695,0.048,0.0032893275417679585,IdS,2
rot_x,86.0630003249871,10.188499810173438,0.048,0.012324857569955874,IdS,2
rot_y,84.99087807369764,13.125065618936567,0.048,0.0042602269106668785,IdS,2
rot_z,92.35940690894856,5.382533501112994,0.048,0.024892140314183634,IdS,2
trans_x,91.7087190873893,5.072957488324229,0.052,0.002249761601176679,DoP,1
trans_y,91.18621399895284,2.7191589755629537,0.052,0.015211157176693474,DoP,1
trans_z,93.05812498545349,2.9928786168415398,0.052,0.004491400582449492,DoP,1
rot_x,86.43265189284631,1.523854191102106,0.052,0.024712463135787486,DoP,1
rot_y,90.80749222592453,2.837662219175932,0.052,0.002995459767824303,DoP,1
rot_z,91.57124049912973,1.772450817594806,0.052,0.01952892061243979,DoP,1
trans_x,83.78434149873132,0.321774047366272,0.05814814814814814,0.00308569351214811,AlS,1
trans_y,87.04036442444274,0.4095787801363805,0.05814814814814814,0.010329895994364256,AlS,1
trans_z,83.45580971360103,0.40223795624008785,0.05814814814814814,0.0027873478296550165,AlS,1
rot_x,84.15214692146175,0.7040928489225464,0.05814814814814814,0.010261999912466636,AlS,1
rot_y,80.14682048234165,0.6764198498656976,0.05814814814814814,0.0016087612660234969,AlS,1
rot_z,79.22678292753521,0.39728840132942056,0.05814814814814814,0.013130054665072098,AlS,1
trans_x,50.85396751403587,49.14218504138919,0.035925925925925924,0.012044309188061873,AlS,2
trans_y,60.20634272127658,39.79032984602091,0.035925925925925924,0.0422933630832106,AlS,2
trans_z,43.90367196130066,56.0946520113983,0.035925925925925924,0.006619843905323042,AlS,2
rot_x,49.29450044828273,50.70386298499315,0.035925925925925924,0.037133979404623596,AlS,2
rot_y,48.392753036215865,51.60409863533053,0.035925925925925924,0.00443230280073205,AlS,2
rot_z,49.4995240056271,50.49790238557014,0.035925925925925924,0.02670348506095341,AlS,2
trans_x,75.08025653295688,24.80866539117218,0.04259259259259259,0.0017403581700683815,AnF,1
trans_y,76.2812843515837,23.501362275391557,0.04259259259259259,0.005868938172163012,AnF,1
trans_z,69.63462505317914,30.28619029571345,0.04259259259259259,0.0010846273633043997,AnF,1
rot_x,68.42842158536651,31.401722886326304,0.04259259259259259,0.010402450661695196,AnF,1
rot_y,74.83258546429217,25.105617229998565,0.04259259259259259,0.0031272160712701603,AnF,1
rot_z,82.0819700070478,17.692449071973137,0.04259259259259259,0.013478471480593248,AnF,1
trans_x,75.52589625327445,24.432489226448453,0.04111111111111111,0.0020929014816211864,AnF,2
trans_y,79.44617866224499,20.49982317219995,0.04111111111111111,0.00993579825174518,AnF,2
trans_z,60.21168270988545,39.761475948232565,0.04111111111111111,0.0021414372685862634,AnF,2
rot_x,63.58543995836798,35.5059446098161,0.04111111111111111,0.0074097765557230594,AnF,2
rot_y,56.682755321010866,43.27443811049052,0.04111111111111111,0.003943670104789659,AnF,2
rot_z,62.77703589455735,37.177072085742886,0.04111111111111111,0.007547762903504957,AnF,2
trans_x,92.26139106948683,3.920902790735195,0.049999999999999996,0.0031835973692812517,RoK,1
trans_y,93.29280771146344,2.127337049265117,0.049999999999999996,0.010460631499600304,RoK,1
trans_z,90.96978410849174,4.634910287514717,0.049999999999999996,0.0025455100256612,RoK,1
rot_x,93.210326703768,2.888607397580385,0.049999999999999996,0.019839451595616914,RoK,1
rot_y,91.0289750376671,6.098630086268857,0.049999999999999996,0.00462486177580551,RoK,1
rot_z,93.79798593119965,1.8637669732067308,0.049999999999999996,0.017714444631504817,RoK,1
trans_x,87.30840976643954,10.510725536411341,0.047407407407407405,0.0030959744485936956,RoK,2
trans_y,89.77195242487045,8.297884338986119,0.047407407407407405,0.0074413009313763386,RoK,2
trans_z,90.32991191525025,7.958537769311844,0.047407407407407405,0.002579848158318806,RoK,2
rot_x,85.9254604083129,12.340996626014311,0.047407407407407405,0.009496556573549643,RoK,2
rot_y,82.6580116600932,16.544478575905636,0.047407407407407405,0.006700094200848072,RoK,2
rot_z,92.23580286379449,6.760761672104647,0.047407407407407405,0.016336312733505064,RoK,2
trans_x,79.16778866620703,20.051370230585782,0.04666666666666666,0.0023732371742230655,AlM,1
trans_y,81.89268224129464,17.585263742831007,0.04666666666666666,0.01602965596622858,AlM,1
trans_z,82.85784326125258,15.681612805370515,0.04666666666666666,0.0020978574486848396,AlM,1
rot_x,69.58182875956706,29.072820559924985,0.04666666666666666,0.01973929321609915,AlM,1
rot_y,75.76602762953894,23.689256718069906,0.04666666666666666,0.0010316852007314682,AlM,1
rot_z,87.16665404176707,11.834898380825255,0.04666666666666666,0.008317325445759452,AlM,1
trans_x,90.52194553868824,8.138019635404193,0.04814814814814815,0.02031227962561703,AlM,2
trans_y,87.82886288654133,10.646998883107353,0.04814814814814815,0.2862108592572589,AlM,2
trans_z,89.09198031576241,9.985264791809357,0.04814814814814815,0.02099334484824037,AlM,2
rot_x,87.38330629211042,9.691930661593307,0.04814814814814815,0.10093455820785371,AlM,2
rot_y,93.28328752511892,5.385013918642524,0.04814814814814815,0.006827042836113385,AlM,2
rot_z,86.09415016305636,10.62085443013338,0.04814814814814815,0.028242975982400356,AlM,2
trans_x,88.86606577068281,3.4734105940092963,0.05222222222222222,0.005161238541706093,ErG,1
trans_y,92.22715565504909,1.9511981768439772,0.05222222222222222,0.1369245395492527,ErG,1
trans_z,89.39870861157102,3.0306778277941357,0.05222222222222222,0.003340354743686346,ErG,1
rot_x,89.69686789253954,2.608865017463025,0.05222222222222222,0.1970935699864715,ErG,1
rot_y,88.90777478567063,3.8848145336993816,0.05222222222222222,0.0017691407700307189,ErG,1
rot_z,90.1188281269023,1.7163586749869986,0.05222222222222222,0.062001610248259946,ErG,1
trans_x,89.52178112378546,8.100461453787533,0.048888888888888885,0.002015219965535231,SiC,1
trans_y,89.54141105479736,7.495115874065082,0.048888888888888885,0.01890169003071159,SiC,1
trans_z,91.54186162099508,6.151203484944897,0.048888888888888885,0.001907973137852473,SiC,1
rot_x,93.36484409590675,4.143751098523259,0.048888888888888885,0.010682668454002604,SiC,1
rot_y,86.9637689318494,12.006011810199675,0.048888888888888885,0.0019537278272225697,SiC,1
rot_z,92.7843138919831,4.462524151707506,0.048888888888888885,0.01778893853010183,SiC,1
trans_x,78.36759743801265,19.992523822842614,0.04703703703703704,0.0033171389040119433,SiC,2
trans_y,91.60634811336797,7.147573175627232,0.04703703703703704,0.012114761265163553,SiC,2
trans_z,85.75100442011629,13.357512640879417,0.04703703703703704,0.0016705527220637968,SiC,2
rot_x,82.09499162333631,16.271322107649464,0.04703703703703704,0.012389401397456264,SiC,2
rot_y,88.7543193644774,9.40667689546067,0.04703703703703704,0.0015758688157872808,SiC,2
rot_z,88.13529372507011,7.782608014238585,0.04703703703703704,0.008397997150277729,SiC,2
trans_x,75.90742440964327,23.929091221027196,0.044814814814814814,0.0028948145859116923,AzN,1
trans_y,82.1075297830118,17.397325349448163,0.044814814814814814,0.012288367140242937,AzN,1
trans_z,77.71105947006178,21.99702658774374,0.044814814814814814,0.002305932761379789,AzN,1
rot_x,82.44081777672098,17.147672697461417,0.044814814814814814,0.013440758422288555,AzN,1
rot_y,70.47722414176641,28.941998798245972,0.044814814814814814,0.002275633678949674,AzN,1
rot_z,85.64693946743809,13.473813348174659,0.044814814814814814,0.01769019882100054,AzN,1
trans_x,78.33211950682296,21.132443362704763,0.04518518518518518,0.0021914370958329103,AzN,2
trans_y,79.07414997747654,20.188617193890774,0.04518518518518518,0.008263309578965249,AzN,2
trans_z,79.98973812766776,19.342350640871565,0.04518518518518518,0.0014212286264558387,AzN,2
rot_x,74.82627900403703,24.362552105740846,0.04518518518518518,0.013381657213279214,AzN,2
rot_y,80.00046338061081,19.50369632346726,0.04518518518518518,0.001309883808227147,AzN,2
rot_z,90.1125710605431,9.332361400318398,0.04518518518518518,0.012120748058117713,AzN,2
trans_x,84.23994723810914,3.5755803852598116,0.05296296296296296,0.013857473720968655,TzS,1
trans_y,90.90702074522511,2.8542258194232297,0.05296296296296296,0.016387478789087494,TzS,1
trans_z,84.19747080780233,4.129977613663887,0.05296296296296296,0.007957850705046218,TzS,1
rot_x,82.54654273961157,1.7428638975309159,0.05296296296296296,0.030722008206875383,TzS,1
rot_y,85.18965037541642,2.076225567184436,0.05296296296296296,0.008252853170002943,TzS,1
rot_z,84.96316901389883,1.949292590092544,0.05296296296296296,0.02068776936021362,TzS,1
trans_x,86.67517114473335,7.378857156663906,0.04777777777777777,0.02367614116311039,TzS,2
trans_y,88.31263236128672,8.407295928834017,0.04777777777777777,0.03382760261788162,TzS,2
trans_z,87.37333128953266,11.703951037947595,0.04777777777777777,0.010714436418215078,TzS,2
rot_x,84.93596245694745,12.49448097438478,0.04777777777777777,0.037747943868455786,TzS,2
rot_y,88.62179551716545,9.550476443689321,0.04777777777777777,0.01414937566881962,TzS,2
rot_z,85.89029538378688,12.744697809151662,0.04777777777777777,0.036697487746718035,TzS,2
trans_x,86.3464343039034,4.732958518614548,0.05074074074074074,0.004597465781887634,NoL,1
trans_y,92.11605267305409,3.803465053393344,0.05074074074074074,0.04055154698559373,NoL,1
trans_z,90.2088630071173,5.827292586667648,0.05074074074074074,0.011188309821670404,NoL,1
rot_x,93.1494909691688,2.7261309532089433,0.05074074074074074,0.041885318254829204,NoL,1
rot_y,88.73637840719755,4.849882499663218,0.05074074074074074,0.009676385156774908,NoL,1
rot_z,94.2772840031567,2.3085167276170906,0.05074074074074074,0.01728418822744094,NoL,1
trans_x,92.72397953404207,4.0301073458830325,0.05037037037037037,0.01525744795554167,NoL,2
trans_y,90.86388423578343,4.843860119483409,0.05037037037037037,0.048588774079493406,NoL,2
trans_z,91.34071720062244,6.912764626164383,0.05037037037037037,0.023426199282590144,NoL,2
rot_x,92.18789495874553,3.4678530465972797,0.05037037037037037,0.04761087551826596,NoL,2
rot_y,90.65771467978611,6.9297598970111505,0.05037037037037037,0.012735922173691544,NoL,2
rot_z,84.10170343292086,9.943714898489958,0.05037037037037037,0.01242381148726311,NoL,2
trans_x,92.35606251123302,6.302706116807336,0.04777777777777777,0.0028032777498097363,OmS,1
trans_y,86.50879247411723,11.101162973208957,0.04777777777777777,0.009542754304953672,OmS,1
trans_z,87.01056992896244,10.681744083444151,0.04777777777777777,0.0016819702093830375,OmS,1
rot_x,86.00337063083778,12.763060118271278,0.04777777777777777,0.013157137323949398,OmS,1
rot_y,87.3276730712895,11.437845737712166,0.04777777777777777,0.0022686110680406697,OmS,1
rot_z,85.43757633043484,12.832147661231463,0.04777777777777777,0.012687825321779825,OmS,1
trans_x,86.12610824876691,11.92862696852702,0.04814814814814815,0.0017573842801436794,OmS,2
trans_y,89.28323690000173,6.522221072909329,0.04814814814814815,0.014399513126095902,OmS,2
trans_z,85.99825498440941,12.561903990811595,0.04814814814814815,0.003504290884637942,OmS,2
rot_x,85.39833661546123,11.786522840415202,0.04814814814814815,0.009975436531832993,OmS,2
rot_y,82.02667590455582,16.736088094792045,0.04814814814814815,0.0018464800201296126,OmS,2
rot_z,91.28301591972658,7.872270094212191,0.04814814814814815,0.017520913953784766,OmS,2
trans_x,85.35015938546421,12.61793241251983,0.04777777777777777,0.001814656531085955,YoY,1
trans_y,83.8056507155356,14.178814631150717,0.04777777777777777,0.029396807516380172,YoY,1
trans_z,86.08359478735042,12.355125536241584,0.04777777777777777,0.0054065636152790565,YoY,1
rot_x,88.60375353388676,9.644113369264087,0.04777777777777777,0.028437321925650766,YoY,1
rot_y,87.11468322312501,11.248059057139738,0.04777777777777777,0.0024869732250345773,YoY,1
rot_z,94.06948107079822,4.0385297780536416,0.04777777777777777,0.024992711770343526,YoY,1
trans_x,77.65880426923188,22.1509952502549,0.044814814814814814,0.007613031014091796,RoL,1
trans_y,78.550729154052,20.844927928535647,0.044814814814814814,0.012948407469764655,RoL,1
trans_z,86.6079366690396,12.658655188065854,0.044814814814814814,0.0050217313922818925,RoL,1
rot_x,87.18076327672784,11.549994679394862,0.044814814814814814,0.03980641859574881,RoL,1
rot_y,83.7883466667259,15.970172463366973,0.044814814814814814,0.01259683628799468,RoL,1
rot_z,82.19581626051954,17.239163197465764,0.044814814814814814,0.020957472200317757,RoL,1
trans_x,86.88114119677957,11.357364726887822,0.047407407407407405,0.017707000485724763,RoL,2
trans_y,88.99553435634402,9.455338066564122,0.047407407407407405,0.1099874031772885,RoL,2
trans_z,87.40726619705603,11.46673880371768,0.047407407407407405,0.02537014065933439,RoL,2
rot_x,90.60601450315092,7.350417391766483,0.047407407407407405,0.16492179690715847,RoL,2
rot_y,90.24836806727882,7.998345166131885,0.047407407407407405,0.04227873309763578,RoL,2
rot_z,88.21736907474256,10.683240813276903,0.047407407407407405,0.030882772217210835,RoL,2
trans_x,45.57394133582171,54.38684142998137,0.04037037037037037,0.01108738505412556,NeI,1
trans_y,62.15577743719671,37.816845370495976,0.04037037037037037,0.01602507736953463,NeI,1
trans_z,58.843699424263626,41.13597464620758,0.04037037037037037,0.011084039076711008,NeI,1
rot_x,76.43106620851445,23.525486687080242,0.04037037037037037,0.012067108089935026,NeI,1
rot_y,51.46557581364868,48.49677019000733,0.04037037037037037,0.00730369036245401,NeI,1
rot_z,60.83108214330219,39.13514018798114,0.04037037037037037,0.017797056774329193,NeI,1
trans_x,89.62898113624563,8.102134069164801,0.049999999999999996,0.0023312412448529755,NeI,2
trans_y,90.15685098434308,6.451887659433,0.049999999999999996,0.012125766864631125,NeI,2
trans_z,91.51512657229082,4.127985526850296,0.049999999999999996,0.0032474448139780247,NeI,2
rot_x,89.48896766735065,4.6987364201696105,0.049999999999999996,0.019233834181013217,NeI,2
rot_y,92.02057327818544,6.0464122209441005,0.049999999999999996,0.0032257072470250467,NeI,2
rot_z,91.52012282359098,3.4033557732380486,0.049999999999999996,0.008805479119140848,NeI,2
trans_x,90.01984687553204,1.9663672830034127,0.05259259259259259,0.014258414542699238,ShKh,1
trans_y,92.66933874392011,2.3773179596566223,0.05259259259259259,0.02178684297551301,ShKh,1
trans_z,90.60115547860364,1.5319838350291486,0.05259259259259259,0.004596586741172558,ShKh,1
rot_x,88.50622352300392,1.761977492181967,0.05259259259259259,0.04226635419981897,ShKh,1
rot_y,92.99092545413951,2.6204535523941006,0.05259259259259259,0.010480988391842593,ShKh,1
rot_z,91.39674358770206,3.320618381759203,0.05259259259259259,0.01731094613620331,ShKh,1
trans_x,91.37215983415783,2.890976992040746,0.05222222222222222,0.0041338975379650615,ShKh,2
trans_y,89.63665962204162,2.498487269892811,0.05222222222222222,0.042301327254872324,ShKh,2
trans_z,90.62851910412863,4.907494149292812,0.05222222222222222,0.0042886317516852655,ShKh,2
rot_x,92.54033268933877,1.729043856557274,0.05222222222222222,0.020410136159656946,ShKh,2
rot_y,89.38697545473835,4.351764296786672,0.05222222222222222,0.0077604020977625095,ShKh,2
rot_z,90.67957072040491,2.871833896040668,0.05222222222222222,0.014396000549409918,ShKh,2
