motion_param,r2_full,r2_adjusted,r2_phase_only,r2_amplitude_only,f_statistic,f_pvalue,correlation_r,correlation_p,beta_sin,beta_cos,beta_amplitude,beta_sin_amp_interaction,beta_cos_amp_interaction,subject,run,gastric_peak_freq
rot_x,0.018188046078941644,0.007131605156407206,0.005019275583680871,1.8808517272095315e-05,1.6450181578659782,0.14673175326684168,-0.044893688773194204,0.34202623363116147,0.007830924715468656,-0.0065110405671788335,-0.0004575022037133242,-0.006189073922787612,0.0032244169562525697,TaR,1,0.05037037037037037
rot_y,0.05351094782054955,0.042852287323033256,0.02427351859167093,0.001911157368625016,5.020419576457905,0.00017396110681775203,-0.09758275569741512,0.03852488092064998,-0.0036545573566061948,-0.004962001717599945,-0.000892605885458968,0.0024623656001107625,0.002469359447244597,TaR,1,0.05037037037037037
rot_z,0.036300057708814504,0.025447580881211018,0.013760752574353163,0.0013830136261475667,3.3448638762798106,0.005617474846277772,-0.07976624939689098,0.0910116464602668,-0.005125638481182606,-0.002244258498452406,-0.0010529780448060536,0.005024101639018027,0.0004098808978539041,TaR,1,0.05037037037037037
trans_x,0.13609529882150528,0.12636664227670247,0.019462311940349752,3.087677365676278e-06,13.989115372174233,1.0330896349490267e-12,0.2372828137720626,3.534916393213589e-07,0.0011997976562081703,-0.0031951261418197052,-0.0003009715903745622,-0.0017513381392970104,0.003307510602094869,TaR,2,0.05037037037037037
trans_y,0.1293412204727178,0.11953650448705022,0.04786226836933516,0.0003033429484025074,13.191735554786812,5.406533735069721e-12,0.18646448130281645,6.907145003844811e-05,-0.02184360501796951,-0.009984415744080608,0.00103062612431448,0.011181344381600074,0.011542554772002006,TaR,2,0.05037037037037037
trans_z,0.03722227748403251,0.026380186014258067,0.0026169549572363504,0.002903737704652687,3.4331270482084366,0.00469584079770203,-0.0057401724330991225,0.9033506383385249,0.0021899660728067535,-0.00013978678003272258,0.0002701134543691741,-0.0021972147350595994,2.7260544532947535e-05,TaR,2,0.05037037037037037
rot_x,0.06814047784229138,0.05764656430447934,0.016095492460498906,0.0014190467164320042,6.49333326377859,7.669366372101018e-06,0.032000694411171975,0.49832816980542005,0.02951434071228422,-0.002515733418598202,-0.0036940320178386558,-0.018230458456693275,0.002915885081032541,TaR,2,0.05037037037037037
rot_y,0.0272033581294695,0.01624844099128786,0.009367256191818774,0.0005624904565827427,2.4832098487223138,0.03106194361664997,-0.00950131291314149,0.8407007371315786,-0.00020597681744758312,0.0020843684718861518,-0.00017948684252627517,-0.0002453468208484566,-0.0012848644622285052,TaR,2,0.05037037037037037
rot_z,0.07353638644405947,0.06310323764275383,0.01657555444302017,0.0007949388891859144,7.048340615525095,2.3521078456934645e-06,0.04104347174036761,0.38506159720366623,0.005213912915205454,0.0027761430146809457,-0.0010686406057965562,-0.006008813670188174,-0.001075441857946383,TaR,2,0.05037037037037037
trans_x,0.020713268677639896,0.009685264946532213,0.007071163719862605,0.00042160998567553065,1.8782428064666148,0.09679753477266279,0.06922491083437883,0.1426055057908224,-0.0006903862148657453,0.0004900988604867642,7.696287019798755e-05,0.000786621653964367,0.0001051390545904468,OrS,1,0.04962962962962963
trans_y,0.04239321021639242,0.03160934997108156,0.03623199621260531,1.358093234427038e-06,3.931172071228032,0.00169137408402045,0.08475411877713104,0.07247246060824523,0.002358949980623492,0.00039920760542298556,-5.600392341394019e-05,0.0010947569048078952,0.0009573547760400459,OrS,1,0.04962962962962963
trans_z,0.04569477033070635,0.03494808981641251,0.04500636653456891,0.00020679418999958177,4.251989278915387,0.0008697669901587832,0.03505721470950298,0.45818702688543655,0.002098304837269141,0.0006164656631001457,7.390650312069701e-05,-0.00020329132086184353,-7.080434056763033e-05,OrS,1,0.04962962962962963
rot_x,0.26362176469854415,0.2553292170037079,0.049306252612683066,7.320271272814871e-06,31.790201805254842,1.0853396544063102e-27,-0.13381695609012145,0.0044608336740133685,-0.0031823503685819944,0.0036537748746899227,-8.93430343476782e-05,0.007166775130939587,-0.0034365163740592277,OrS,1,0.04962962962962963
rot_y,0.06980888076827241,0.05933375555169895,0.028470507360868424,3.7414511884326096e-05,6.664252629440877,5.3303182038739725e-06,0.24785093965139615,1.0016684766313258e-07,-0.0006234906541094791,-0.0001939302709358529,-4.373659831822079e-05,0.000199711931473556,0.0010503694327078444,OrS,1,0.04962962962962963
rot_z,0.1952079287215328,0.18614495494587435,0.11246880855903951,0.0001039194822726186,21.539059204367078,2.5648501577956485e-19,0.07037181911699775,0.13609070339559476,-1.876505019694861e-05,0.0038331941625537698,-0.00018423866241807564,0.0031537465169195747,-0.0012610995979129315,OrS,1,0.04962962962962963
trans_x,0.10399360867170526,0.0939034466071974,0.08656797969744912,0.0024305424062259773,10.306435913205306,2.3069722724957064e-09,0.2411963442599965,2.2311127506594682e-07,0.0030130066448673274,0.0006660808563403061,-0.0007124827292091787,-0.0010703991828226011,0.0012015151057603506,OrS,2,0.056666666666666664
trans_y,0.022072706782706897,0.011060012039268874,0.0199296788536778,4.530081644138484e-06,2.004296613765594,0.07685399382827185,0.03991874234541534,0.3982303787581548,0.002899867180114745,-0.001388948669295089,-0.00018903278801556686,0.0004863211177094794,0.0015684191474366295,OrS,2,0.056666666666666664
trans_z,0.059073008927736814,0.048476984253499666,0.05459794740742163,0.0004856578278984447,5.575016172939351,5.391332786451132e-05,0.12373807991884503,0.008596789095462267,0.001721146633756998,0.0001000526015077147,-0.0003083795256326319,0.00026080317794689956,0.0008216461163257403,OrS,2,0.056666666666666664
rot_x,0.022268054005757598,0.011257559118435068,0.011548637397031714,0.0005232579101557278,2.0224389760533756,0.07432149097866932,-0.11708497471709253,0.012940842814216145,-0.002864772523080813,0.0016785120065623926,-0.0001071553544995897,0.0011854992456613318,-0.0026730343853021248,OrS,2,0.056666666666666664
rot_y,0.10979875471681655,0.09977396591858245,0.09465017177765955,0.0006655471106369326,10.95272498271071,5.892324931931121e-10,0.15205234097559583,0.0012148195749418279,0.004693767805424905,0.0012552004034172138,-0.0005202003620469263,-0.0017007895055301046,0.0003356038141961741,OrS,2,0.056666666666666664
rot_z,0.05074957503087607,0.040059817992935454,0.04045706775373692,0.0012126885821550637,4.747495649410304,0.0003087809040824233,-0.05972107861060567,0.20605756291701885,-0.005275212211096072,-0.003150256385345462,-0.0004122376829713902,0.0019342192795894096,0.0012434298311952796,OrS,2,0.056666666666666664
trans_x,0.06721001090998735,0.05670561914095573,0.03638965474499156,6.07388415008181e-07,6.398277252770716,9.388531999970253e-06,0.036845571120073195,0.4355654453763395,5.8510713889586125e-05,-0.0017110881806226689,6.106771519119331e-05,0.0007064115417095277,0.0012200161187906362,ShR,1,0.046296296296296294
trans_y,0.06076350835054933,0.05018652083197439,0.0017026287972505827,0.0017356403071052684,5.744878515157437,3.761649524421007e-05,0.07456250056034441,0.11421922649051744,-2.9188150503435973e-06,-0.005111954556270025,-0.0005073294839833364,-0.00019148251281686545,0.003759761399924814,ShR,1,0.046296296296296294
trans_z,0.06363392596120332,0.053089262965270945,0.02497328051039882,0.0013943258556218252,6.034704569102886,2.0335558279015588e-05,-0.2081137529900206,8.534763672301308e-06,0.000926868748411136,0.0009275502690368226,-0.00024358894378597465,-0.000908104922587838,-0.0013777886015245008,ShR,1,0.046296296296296294
rot_x,0.07031103097020175,0.059841560598244525,0.032225722773054244,5.968048356930211e-05,6.715815458872883,4.7760802165100715e-06,0.1340166229434288,0.004401261338115092,-0.004326085005081744,0.0038351906967047803,0.00016720120614799983,0.0037649636861709157,-0.0012710014958041878,ShR,1,0.046296296296296294
rot_y,0.08290773837325693,0.07258012281439719,0.016550475129879616,6.049485989645387e-05,8.02777155101723,2.91761824444787e-07,0.18634816304882604,6.980924075146969e-05,-0.0006797405390383853,-0.0020050110846759296,-2.345079159278339e-05,0.0009031600375064138,0.001962104143513589,ShR,1,0.046296296296296294
rot_z,0.04507594054186159,0.03432229122363928,0.0027586635949700122,8.814798177037009e-05,4.191687789695678,0.0009859446769647738,0.0019287553143556065,0.9674542884160563,0.006802568366127317,0.004623524420951837,0.0002450974152228053,-0.005265940414625316,-0.0029074944253308643,ShR,1,0.046296296296296294
trans_x,0.030641658553275275,0.01972546101446082,0.012951200962617482,0.00040555795684982243,2.806990112108497,0.01649549207346603,-0.027467058439191106,0.5611370919827738,0.0006359559313048472,-0.0013211347998572179,7.007353485661897e-05,-0.0003017246222607931,0.0007516233295038448,ShR,2,0.046296296296296294
trans_y,0.05580904901972461,0.045176268040217016,0.05012609729672213,3.0588497347272536e-06,5.248772557930477,0.00010747642938797351,0.1250293614248021,0.007923243075716806,-0.0003998448675473498,0.00247352117133384,-3.938966702498436e-05,-0.0007527771125780434,-0.0007470870496799799,ShR,2,0.046296296296296294
trans_z,0.026553046419470983,0.015590805951221753,0.02143211315472837,0.0011667351703693596,2.4222280560601375,0.034937048017091396,-0.0848049598700691,0.07230069408462374,-0.0006260680506901088,9.205758170309839e-05,-0.00010336409508870042,0.00017920665935823045,-0.0002398222087931714,ShR,2,0.046296296296296294
rot_x,0.06664038302377784,0.05612957652629791,0.014468466965657512,0.00023322794600744157,6.340177895935501,1.0623579290413462e-05,-0.021434093745948197,0.6502079955447926,-0.003405672629785716,-0.0007577679048135777,0.00022232037333574608,0.003638176382088026,0.00031657735461402387,ShR,2,0.046296296296296294
rot_y,0.021720176306850525,0.010703511625621331,0.00935742922702476,3.4570154401780684e-05,1.9715746040504054,0.08162662491335393,-0.06282523583098745,0.18340883495191185,0.0010138630735060216,-0.0009813155345638651,-5.230726609881925e-05,-0.000954909183725112,0.00035601575321488825,ShR,2,0.046296296296296294
rot_z,0.02956602411195508,0.018637713572675296,0.01431390672604227,0.00020032924002011399,2.7054524124003887,0.020146413531235557,0.08020785842718434,0.08923024230051625,0.004059115892339205,-0.0017938717451760687,0.00013707021783312544,-0.001935118365902478,0.0019454760892312945,ShR,2,0.046296296296296294
trans_x,0.012464364026957386,0.001343467225459194,0.0004554986012864637,5.427027195625822e-05,1.120805655284761,0.34842219256813534,0.03372175912536425,0.4754993732003534,-0.01054985862851738,-0.006698197435941295,-0.0006614441047109149,0.0074810144970613585,0.005370929439252362,NH,1,0.045925925925925926
trans_y,0.012099195545890007,0.0009741864867220951,0.000265026959965442,0.0003718214864635305,1.0875672533425345,0.36646052192028655,0.012871418551684848,0.7853945285150489,0.010731239442398583,-0.011923500674968036,0.001338325706463442,-0.008440794831728183,0.008468803810525529,NH,1,0.045925925925925926
trans_z,0.04661399209885975,0.03587766318105412,0.006803347662622583,5.461662533012834e-05,4.341706784108752,0.0007215517931854568,-0.11718542491191933,0.01286299003604889,-0.014870159566080435,0.012708727277965215,-0.0002675000625014585,0.01041155454686106,-0.011266932501498336,NH,1,0.045925925925925926
rot_x,0.03925476957235874,0.02843556652700241,0.03495067296498333,1.5131072912955013e-05,3.628249641659804,0.0031534651382748137,0.05658942434438746,0.23089195768026474,0.02323866544144853,0.004729960571695738,0.0006408102257013447,-0.00925558307292827,-0.0007391615382425533,NH,1,0.045925925925925926
rot_y,0.012480313724683612,0.001359596536898544,0.00031003867893530934,0.0001240801355681942,1.1222579905540482,0.3476495722638196,-0.004255567460692035,0.9282685061280335,-0.00691219352516382,0.0023965501465891227,-0.00041593016605906506,0.005421136421306125,-0.0016817823323723763,NH,1,0.045925925925925926
rot_z,0.05114337493350207,0.040458052579149584,0.041157858294502137,4.691901068931692e-05,4.786320266011421,0.00028461460908593857,-0.13759959564762111,0.0034475133634768915,-0.0020470054669383215,-0.010213287725081083,-0.0005164822872958529,-4.774717414340098e-05,0.004882701248907411,NH,1,0.045925925925925926
trans_x,0.08424965139675145,0.07393714747103919,0.07460425035630969,0.00020316468158687595,8.169660055759211,2.1565706303302386e-07,0.28057434053929886,1.383212217413691e-09,-0.003957504127788692,0.00324847196610452,-0.0006776712003350513,0.003457321608474539,0.0044511563592295805,NH,2,0.04555555555555555
trans_y,0.1509527600302728,0.1413914172378209,0.09887456214620494,0.0005863010393708512,15.787820111359373,2.5527462811962642e-14,-0.25358699954646713,4.929633770652021e-08,0.02095003979859577,-0.0027949442066127032,0.0031229888457062057,-0.02870630017146628,-0.012242211847206686,NH,2,0.04555555555555555
trans_z,0.05503894404836607,0.044397490715577415,0.013539985384062203,1.919194156929649e-06,5.172126619094307,0.00012634800380216518,-0.007128607960029867,0.88013196229628,0.004944828805244209,0.008347096445858675,0.00013593809944482873,-0.0055431320716529,-0.00551434342353039,NH,2,0.04555555555555555
rot_x,0.08397867658362856,0.07366312113975049,0.07189752052749754,0.000270433730780395,8.140974767720062,2.2924452664414774e-07,-0.18861003100235257,5.671295518676844e-05,-0.022546233784825773,0.002781928077613925,0.0015961651172388027,0.0067543998111823,-0.010576723080695585,NH,2,0.04555555555555555
rot_y,0.10003335080002307,0.08989859123696031,0.08678403325804118,0.00014136504847173104,9.870323038013165,5.808137936587305e-09,0.3142904575493194,8.965908753919548e-12,0.0016926657697466842,0.0011601218207457006,-0.00046484799655680106,-0.001431173765008644,0.005742067247107254,NH,2,0.04555555555555555
rot_z,0.1530295620695563,0.14349160668745675,0.13924211193980118,0.0002239299832429431,16.04427321569939,1.5119246788731835e-14,0.3556442153216787,7.301654038439986e-15,0.007738575713650048,0.0028923758179789584,-0.000680336559016305,-0.0023434740787150066,0.0059274580677559354,NH,2,0.04555555555555555
trans_x,0.11834123117186013,0.10841264143280449,0.11588239620280805,4.852244174380349e-05,11.919238711853186,7.718759800101503e-11,0.17769151902768043,0.00015118319283940454,0.0011837850985592976,0.0009203958206897459,-0.00011365744829129208,0.000663310699123386,0.00028994824915587713,NiC,1,0.05259259259259259
trans_y,0.10332147097362154,0.09322373979089205,0.050549258068276814,5.390997818177645e-05,10.232147113436332,2.6995693375317617e-09,-0.0032537234116473066,0.945124853928376,0.003938970025500838,-0.026591041364541386,0.0011216650405902922,-0.009767998170195495,0.017575616231625724,NiC,1,0.05259259259259259
trans_z,0.090165264571623,0.07991937791139347,0.036357623580977494,0.00016143638043319974,8.800142687661126,5.6352836047496535e-08,-0.15085959911094798,0.0013287230706065867,-0.004173504354264798,-0.000294042484984664,-0.00019895052790538882,0.0038828366829668994,-0.0006755238859171291,NiC,1,0.05259259259259259
rot_x,0.14621088682795513,0.13659614456250413,0.025724756954373262,0.00014623672791591602,15.206948121047477,8.390718799101174e-14,-0.2472557696979869,1.0770616391834524e-07,-0.011897104704221603,0.02236534204922628,-0.0010689995789459963,0.010421049045051489,-0.020557545328294645,NiC,1,0.05259259259259259
rot_y,0.19193750621818018,0.18283770336027683,0.18243439593552213,2.534604748305469e-10,21.092490597362595,6.156131807294477e-19,-0.07308061659139307,0.12161442529167242,0.004778454916177799,-0.003952298272074781,0.00012522600309791384,-0.0003000947546129607,0.0020802108221146393,NiC,1,0.05259259259259259
rot_z,0.022880165095922056,0.011876563351506775,0.01457684398558079,0.00011431588244070756,2.0793341696081007,0.06687710142246141,0.017049505439722945,0.7183275314634754,-0.0031599821149900587,-0.00013187811523798884,-0.00045717105951322836,0.004538007798417247,0.00038008203055969357,NiC,1,0.05259259259259259
trans_x,0.11668367743410679,0.1067364215493557,0.11155808516884702,0.0001503967733945677,11.730237845090581,1.1476087345932097e-10,0.274300623352156,3.2892864067499162e-09,-0.0019173167040304408,0.0035449764834703766,0.0001371475072062085,0.0007590661677340392,-0.0008060856681759893,NiC,2,0.04962962962962963
trans_y,0.06227103843449522,0.05171102760605484,0.029886550572152726,0.00026755556971969074,5.896872592856247,2.7248900523918656e-05,-0.22297085006463185,1.7789423934636165e-06,0.004605738063586436,0.009477966785344228,-0.0005032781908003797,-0.0035363276134611505,-0.011682230400733545,NiC,2,0.04962962962962963
trans_z,0.020472846738800232,0.009442135553426323,0.018781538350882365,4.1604475420342624e-10,1.855986109576156,0.10078173801135365,0.03904475449270996,0.4086476858275183,0.0014716478342108737,0.0011307174656871948,6.102279943994828e-06,-0.0003638893292966142,-0.000529038089175242,NiC,2,0.04962962962962963
rot_x,0.026671677485231027,0.01571077295240708,0.0133564348419557,2.6622864292003e-06,2.4333463908347133,0.03419761077287085,0.13059777082321222,0.005527236526513219,-0.0010368979176882875,-0.005701807562210041,-8.881979634828593e-05,-0.0005805895597906549,0.006345506925857513,NiC,2,0.04962962962962963
rot_y,0.0045080877461770585,-0.006702406761185831,9.836933121376568e-05,0.001981875462165994,0.40213103384656573,0.8473596774428526,-0.014417746838022301,0.7603571731564167,-0.0005431259701207065,0.00023958021361483175,-0.00030387790788130565,0.0004382996081151291,-0.00020630600545035215,NiC,2,0.04962962962962963
rot_z,0.037272018339026824,0.026430487014015847,0.03089925349301703,6.823809570821737e-05,3.4378924177474692,0.00465054775616855,0.18818184993207804,5.89990028209951e-05,-0.0020534891361726117,-9.621204965708924e-06,-0.0002977995155876204,0.0015803680406070468,0.0025637562093353177,NiC,2,0.04962962962962963
trans_x,0.06505128200721955,0.05452258022802159,0.028923563538420405,0.00029775972676537865,6.17847132262253,1.498278385253224e-05,-0.22163743561005028,2.0570402179628677e-06,0.0004681385425399148,0.0006495047215271067,7.251380268104103e-05,-0.000689127789984127,-0.0012791651535781284,ToL,1,0.04703703703703704
trans_y,0.03709584860084347,0.02625233338238453,0.015830761584160635,0.0014350589027227745,3.4210168799961713,0.004812901612943566,0.03895657633013766,0.4097076111366359,0.0004918520779499734,-0.0016149928094867003,-0.0004285213352449945,-0.0015547071746681808,0.0012892436885207407,ToL,1,0.04703703703703704
trans_z,0.06353021947401927,0.052984388612240196,0.05656631523509548,0.003721535179614488,6.024202389237052,2.079425739549158e-05,0.19358689506226506,3.559601000384777e-05,9.103911489839587e-05,0.0010016314712290879,-0.000370135376451385,0.00040482741974042966,0.00021434976466420822,ToL,1,0.04703703703703704
rot_x,0.022730913781191964,0.011725631278727944,0.014184020376183604,0.0020623834784292416,2.065454819183655,0.06862570477116146,0.06355793609957401,0.17834170062189086,-0.000284542819210238,0.0025895082154223587,0.0005657599870675566,0.0006775797650856986,-0.0010631348153019998,ToL,1,0.04703703703703704
rot_y,0.04595605134149461,0.03521231318092588,0.02600691377313047,0.006298385808268803,4.277473134086674,0.0008248436057387977,-0.12158527542397786,0.009833671479318256,-0.00039024080339101455,-0.0005963002799500102,-0.0003029527753048006,0.0005372969815829439,7.282523755135074e-05,ToL,1,0.04703703703703704
rot_z,0.049314907590583434,0.03860899438777465,0.005508092412015109,0.00019929759687264959,4.606324248700749,0.00041511827224495793,0.027918624169520123,0.5547138206411527,-0.003668292456325626,-0.006813463209097813,-0.0009863199275591814,0.003920700139917598,0.0045670411320975,ToL,1,0.04703703703703704
trans_x,0.016709815374002845,0.005636727709295686,0.013332859736443714,0.0006162610025479687,1.5090475105025463,0.18557734769735648,0.01904928591757066,0.6869415880790373,-0.0002863488300410917,0.0006337632977091701,3.6822955453679086e-05,-0.00029987245802917033,-0.0002695897544729776,ToL,2,0.047407407407407405
trans_y,0.0917243684480672,0.08149603926392379,0.07757675655613183,7.339836645903208e-05,8.967678571615023,3.946294902368898e-08,-0.013078138163854953,0.7820339588865705,-0.002443553803560799,-0.002528037122069775,-0.0004442919287808614,-0.0026901175047621996,0.0011741619654835741,ToL,2,0.047407407407407405
trans_z,0.06350528350969542,0.05295917183750731,0.057622528128753014,0.001420491786746192,6.021677513350218,2.0906065447530312e-05,0.2026209054186544,1.4823699376563581e-05,-0.0011779783270192054,0.0014228392709174252,-1.558291307074503e-05,0.0006210937054646154,0.00024885338677317284,ToL,2,0.047407407407407405
rot_x,0.12406159969693809,0.11419742852235404,0.12128641931862982,0.00018434617690199495,12.576991771654825,1.9480242867684633e-11,-0.1574036656359621,0.0008061957080044951,0.005197079630079736,-0.001483780350200342,-0.0001122037020956587,8.890904305877256e-05,-0.0010819007848489647,ToL,2,0.047407407407407405
rot_y,0.09101522417745611,0.08077890913440944,0.056556198033166916,0.006444135464247713,8.891405138930445,4.641111494736187e-08,0.2160090527411927,3.760402895973062e-06,0.00039972301119390176,-0.0003321153694854292,-6.780050250488699e-05,0.0003870281455680576,0.0008580686733874641,ToL,2,0.047407407407407405
rot_z,0.17310747983892028,0.16379562713440365,0.1592953096908638,0.001605989173916078,18.590014826475446,8.80224555258586e-17,0.1462549392026869,0.0018667651230062114,-0.0035751915567664837,0.006012470237497463,0.00013587639361273724,-0.0019737674555261836,-0.0014924170579924318,ToL,2,0.047407407407407405
trans_x,0.016696965935534158,0.005623733569943279,0.014591720962421895,2.8641885187252747e-05,1.5078673854455225,0.1859508369720745,0.12231966861093493,0.009395025088263101,-0.0018931883692940798,0.0004699606014261471,-0.00015033713924323563,0.0010787029783481472,0.001210050820585331,ShL,2,0.04296296296296296
trans_y,0.11911290918525008,0.10919300951391286,0.117204715994077,8.763302427605701e-06,12.00747115713448,6.415065420528499e-11,-0.26391892295306957,1.3151783750993694e-08,0.006861825247923011,-0.00521707366980818,0.0003970551764801455,0.00040350351430280666,-0.0029388105708463646,ShL,2,0.04296296296296296
trans_z,0.04345037561818854,0.03267842038866364,0.023984379209896933,0.00012205670907605715,4.033657278772861,0.001368376388282104,0.09405117559416923,0.04615212002756078,-0.0013959915982063166,0.008378524704519035,-0.00038597510939500845,0.0006847467641869259,-0.0044771020534223795,ShL,2,0.04296296296296296
rot_x,0.10012346739676159,0.08998972266023864,0.04228825982663764,0.0037631110025057035,9.880204208806184,5.6877844085426235e-09,-0.17396883617552916,0.00020850011005322565,-0.011896585369795584,0.01698855392128441,0.005086904807679422,0.01547525231229423,-0.01747656232443002,ShL,2,0.04296296296296296
rot_y,0.08605748485873255,0.07576533941795249,0.07278487662000299,0.00038960046317715324,8.361471896593237,1.433381140644353e-07,0.22346065513147081,1.6861354762967542e-06,0.003571544695923,0.00931153704384544,-0.0007632783933876772,-0.0029379543740892704,-0.0031746232371809057,ShL,2,0.04296296296296296
rot_z,0.0571188547503545,0.04650082383538101,0.033137000276373896,0.0013669795078720126,5.379420648493858,8.155192340628975e-05,0.12465015790292343,0.008115979243274158,0.0011047357975773348,-0.005861563338556771,-0.00148966541510641,-0.0037407017562221903,0.005962090915498663,ShL,2,0.04296296296296296
trans_x,0.10536540549077678,0.09529069158864589,0.07526700096239958,0.0004795440862854772,10.458401748608573,1.673007821684868e-09,-0.13698297767755993,0.0035969583345351387,0.002317777647980919,-0.002917112618793328,6.979003795252674e-05,-0.0010884499372231233,0.0011536282221452118,DaH,1,0.047
trans_y,0.03209635886083029,0.021196543082236063,0.022755336450128727,0.0018397622689065862,2.9446698469769643,0.012554526396024376,0.07630700649831484,0.10597080045829628,0.0018709741688828852,0.0023325160313771953,-0.0004809430895385457,-0.0008065797831131563,-0.0008524745435019379,DaH,1,0.047
trans_z,0.04448648020278012,0.033726192817676304,0.031366194470365816,0.0015735587843621612,4.134320823472214,0.001110675230725597,-0.10018310612842321,0.033616541301462584,-0.0002306175864520723,-0.0025829902146027256,0.0002694906024793903,0.0001472957112328884,0.001062563868437853,DaH,1,0.047
rot_x,0.06510383319868529,0.05457572321218396,0.014550095320522538,0.0004140520867784714,6.183810131368192,1.4813724481650458e-05,0.017871040642172358,0.7053727947321332,0.0042790560875571974,0.007807195149509937,0.0005738329387965914,-0.004375693595255861,-0.004535283358782077,DaH,1,0.047
rot_y,0.02083729779708643,0.009810690790296839,0.010990622114289583,0.0002028138151951575,1.8897288879757805,0.09479879604880616,-0.1082850774667079,0.021593474585513257,0.0003005004622234496,8.32092867074305e-05,-2.5833665555459366e-05,-0.0004520198451641931,-0.0003832572861241383,DaH,1,0.047
rot_z,0.07701853671453085,0.06662460131717196,0.02164446114188645,0.0024042289003295414,7.409949530194445,1.0884224679064253e-06,0.15526615663794457,0.0009511415835093706,0.005696969942753988,0.0001412867249588317,0.0007645643262926128,-0.005490080134840016,0.001886349592536531,DaH,1,0.047
trans_x,0.03628219289321977,0.025429514885260573,0.03359244551606144,0.000369745346272099,3.3431557507382754,0.00563695701870084,0.04507594295859059,0.34006814913447253,-0.0006257808979337677,-3.02782113590634e-05,0.00019318093807247418,-0.0005505783801980316,0.00025595058548753325,DaH,2,0.047407407407407405
trans_y,0.0686175325669921,0.05812899126707083,0.05985351751575385,1.8351175967712408e-07,6.542142573010343,6.912669076842648e-06,0.14910157794443812,0.0015145941135732766,-8.28851759785594e-05,0.0004152677707473751,-8.817382834001364e-06,-0.0011134629082377103,0.0005448194951354713,DaH,2,0.047407407407407405
trans_z,0.1324512493479193,0.12268155620994536,0.09568407520672162,0.00011759911551401103,13.5573602443145,2.5285201868258493e-12,0.2562053388755273,3.546032704635912e-08,-0.0012311465602954077,-0.0011428333376512596,0.00012097151692543364,-8.592891844165387e-07,0.001653103184026016,DaH,2,0.047407407407407405
rot_x,0.07062219893633526,0.060156232708140855,0.06006792523165039,2.21141024383531e-05,6.747795415781595,4.461654725738756e-06,-0.22028973422936354,2.38015064268099e-06,-0.005568555500633024,-0.005071164124423395,0.00037457993851013895,0.0036226739624451417,9.898024803499062e-05,DaH,2,0.047407407407407405
rot_y,0.052067425308273685,0.04139250892661006,0.004505570141181914,0.000140335292685978,4.877548773844299,0.00023497175606181772,0.03721100281705239,0.431023267548357,-0.0016589686096032269,-0.0014747215120674332,-8.154819185683832e-06,0.0015145044552828798,0.0010774218795659221,DaH,2,0.047407407407407405
rot_z,0.13166148104437747,0.1218828941192015,0.07453952327043378,5.7771092328851026e-05,13.464264525317256,3.0678220611919412e-12,0.19822046223803386,2.2825361251490452e-05,-0.005562820288098158,-0.0006357181946958894,-0.00014728837569610484,0.0073154613117433235,0.003050979001659318,DaH,2,0.047407407407407405
trans_x,0.02713610087262308,0.0161804263329004,0.008646698690649268,2.6779864629178363e-06,2.4768991424703177,0.03144297992576217,-0.07654133974038829,0.10489962841442593,-0.005017643825752935,0.0035399061284508322,-0.0015338551671629313,0.005740137455292893,-0.003936478423653939,NoaG,2,0.0437037037037037
trans_y,0.05545060744947006,0.04481378996579288,0.030877155927953703,0.004128244654516,5.213082534749,0.00011588691275130377,0.19099699767932715,4.5426544087773054e-05,-0.0012056445460020397,-0.004058143825678019,-0.0018759855190440878,0.002919232902652405,0.006070265182298291,NoaG,2,0.0437037037037037
trans_z,0.024375610225055855,0.013388849078941667,0.013754648600826425,7.28683019846077e-06,2.218634764229581,0.05150400211222735,-0.14728614721028557,0.0017313371658495634,-0.00022846082173620772,0.0016351951462163436,-0.0002874985151431602,2.0719645632692697e-05,-0.0024996490960847387,NoaG,2,0.0437037037037037
rot_x,0.08547903421910785,0.0751803746945483,0.06969668936387552,0.0016972440288811619,8.30001555204955,1.6337832609813577e-07,-0.23652690427246534,3.8599827290954315e-07,-0.0021705896464016537,0.0011872655911212126,0.0007446118709030115,-0.00078246571086486,-0.0038896710030119326,NoaG,2,0.0437037037037037
rot_y,0.031124553677899902,0.020213794147245667,0.02201489830939196,0.0010367793715884144,2.8526477547648343,0.015071202885067986,0.02530955698065574,0.5923115696709107,-0.001072803101837023,-0.0017688848273129465,-0.002044374286344726,0.004387411078416958,0.0015685722614816443,NoaG,2,0.0437037037037037
rot_z,0.035576402490398173,0.024715776392317035,0.015829886434803542,0.0022932258882542023,3.2757229803430867,0.006461322726990316,-0.1619304287322045,0.0005641407022226425,-0.0016008607751922207,0.0033639849215540353,0.0005305410416154411,0.0005633669055896931,-0.004214984456443683,NoaG,2,0.0437037037037037
trans_x,0.0786942701277824,0.0683192056021944,0.03911516478326382,0.00011362509346768412,7.5849427185439335,7.496018518529183e-07,-0.1996044728784801,1.9947992062269686e-05,-0.0067732424834700536,0.0018932518563141176,0.00018513927144904043,0.004247152289793656,-0.00296646351671117,MaE,1,0.05407407407407407
